Timestamp,RequestType,ResponseTime,WaitTime
0.1243242021495189,NAVIGATION,0.09629518340541908,0.0
0.3601113042081987,NAVIGATION,0.058068481629365454,0.0
0.8832853846211135,NAVIGATION,0.5399213618853232,0.0014137028552674846
0.9415544291309381,NAVIGATION,0.25355288108170604,0.19528383657188142
1.041446578109808,NAVIGATION,0.2441357125981547,0.14424356361928492
1.0921827369376267,NAVIGATION,0.28195738632138656,0.23122122749356777
1.244925195623971,NAVIGATION,0.3667364535525003,0.23296926583290045
1.2924397838089472,NAVIGATION,0.3365743133656187,0.2890597251806426
1.3409649322527586,NAVIGATION,0.3688139446664922,0.3202887962226808
1.5281386880907182,NAVIGATION,0.513219656646549,0.4732009383733311
1.7316083205617339,NAVIGATION,0.3553249913482268,0.3106082340184093
1.9972727418723109,NAVIGATION,0.5878387559935181,0.3221743346829411
2.1684809405651873,NAVIGATION,0.46522643736225144,0.4201657585778509
2.238023746624915,NAVIGATION,0.27035479430779064,0.2543131778077383
2.296929757549709,NAVIGATION,0.1940133781546911,0.1400473606822592
2.3381236713487534,NAVIGATION,0.5679789986103274,0.39833626782676124
2.347536019311567,NAVIGATION,0.08685022754327676,0.04191056646459135
2.392231077562966,NAVIGATION,0.11070017603172477,0.056592769817512156
2.556071365390735,NAVIGATION,0.047610100914410314,0.0
2.623555477200364,NAVIGATION,0.08458797869454227,0.0
2.9682642314135337,NAVIGATION,0.21816272076886278,0.0
3.112473161923351,NAVIGATION,0.2742024170202906,0.09800719265102131
3.1952444210931428,NAVIGATION,0.2962486315171531,0.12257490451210495
3.196218104271818,NAVIGATION,0.0908712017377562,0.007126259389289569
3.7691709967742018,NAVIGATION,0.06756605658725734,0.0
4.415801552569883,NAVIGATION,0.15219919729003628,0.03272811631856243
4.53625532609259,NAVIGATION,0.23167589058544547,0.11122211706273877
4.594100249875394,NAVIGATION,0.28567371513135154,0.22782879134854728
4.667858164271127,NAVIGATION,0.26371376559550086,0.24266674613027028
4.747988920356883,NAVIGATION,0.27654643896283204,0.19641568287707667
4.878271947161446,NAVIGATION,0.3363853939687065,0.24181406467128497
4.958762691132876,NAVIGATION,0.4010438728603454,0.32055312888891496
5.509626436873393,NAVIGATION,0.6701644926715034,0.630538829459276
5.563229941187784,NAVIGATION,0.698896611396445,0.645293107082054
5.610927908059596,NAVIGATION,0.7337854945984867,0.6860875277266754
5.750424119560651,NAVIGATION,0.6538148860623547,0.5143186745612995
5.833579788039516,NAVIGATION,0.530720866536714,0.3463719974411834
5.857920484501771,NAVIGATION,0.3285741845469614,0.30423348808470596
5.86432548159316,NAVIGATION,0.48346407714810713,0.44481958002029653
5.902551227745375,NAVIGATION,0.362246419594749,0.31761567635114485
6.069405136375326,NAVIGATION,0.07675733299460674,0.0
6.192729660188835,NAVIGATION,0.21592949220068913,0.00393192775032869
6.2651115395993715,NAVIGATION,0.06827267734209919,0.0
6.269998419310173,NAVIGATION,0.01888777355742466,0.0
6.622377750600433,NAVIGATION,0.07835250587297615,0.0
6.70920987601642,NAVIGATION,0.046781030932079304,0.0
6.914607157781956,NAVIGATION,0.05112491332053093,0.0
8.010622278805144,NAVIGATION,0.5427996564456619,0.5103515472671161
8.195366975241,NAVIGATION,0.551116048485337,0.42590446371659674
8.264967099669134,NAVIGATION,0.583408971258419,0.5138088468302859
8.425653770867335,NAVIGATION,0.5717930224016747,0.4774612475843938
8.506900697305621,NAVIGATION,0.6208786617717106,0.5396317353334243
8.843349412899233,NAVIGATION,0.7077754407217469,0.5434289928672733
8.978671432891979,NAVIGATION,0.7659270536022973,0.7378682953205189
9.251481801333185,NAVIGATION,0.6954206227476547,0.646200342160201
9.766709202786862,NAVIGATION,0.9443466859982479,0.8643174666262432
9.899086925488113,NAVIGATION,0.9417380761542393,0.8093603534529876
10.1479596469357,NAVIGATION,1.07234157056077,0.929938157485596
10.442275353312626,NAVIGATION,0.9526718219592478,0.9178857731127348
10.499484941329467,NAVIGATION,0.9891299209106368,0.9319203328937959
10.543270192751732,NAVIGATION,0.9364133739296303,0.8926281225073645
10.625917781524093,NAVIGATION,0.8981373652970923,0.8305138841289104
10.78281422360015,NAVIGATION,0.9142774202307997,0.8488018976525069
10.907090879913609,NAVIGATION,0.8932615827947199,0.8747860438452211
10.973965633670504,NAVIGATION,0.6380172468314704,0.6272542604157394
11.079840486305557,NAVIGATION,0.7174329147022984,0.611558062067246
11.265536690592876,NAVIGATION,0.8589467870459799,0.6732505827586603
11.724357427501168,NAVIGATION,1.2828289672789364,1.2110504588885753
12.900714798879418,NAVIGATION,1.9899781304147588,1.8456685867957052
13.182783961482912,NAVIGATION,2.2311956524223095,1.9491264898188163
13.661952364338411,NAVIGATION,2.2547570162584147,2.1758192260855633
14.009575579285391,NAVIGATION,2.4147950991945546,2.190320139205136
14.062279401295571,NAVIGATION,2.1519656177652724,2.0992617957550923
14.210085497806197,NAVIGATION,2.19648735460005,2.106350078285068
14.307698055058731,NAVIGATION,2.1052047601946153,2.014299797810489
14.647806068167501,NAVIGATION,2.133954620908934,2.0694446253018253
14.802606530781047,NAVIGATION,2.1826111191756397,2.105897279333858
15.14328632192665,NAVIGATION,2.2375121689674398,1.9398862127575587
15.34280481698388,NAVIGATION,2.081709663696639,2.037531701260402
15.538075110716063,NAVIGATION,2.0623667716114706,1.9520157472103445
15.790645441491648,NAVIGATION,2.218566912298561,2.032457795741095
15.838691814894817,NAVIGATION,2.2196403466830468,2.1715939732798777
16.37986005021684,NAVIGATION,2.477360564564565,2.3847874804708002
16.392370769036457,NAVIGATION,2.5422881899087635,2.3340676906321214
16.440529140222576,NAVIGATION,2.4798251043761557,2.4316667331900366
16.67731310610505,NAVIGATION,2.0286245608462714,1.8899171334805054
16.81803975999509,NAVIGATION,1.712942996300141,1.6227399417408765
16.85496460092764,NAVIGATION,1.7772342774958503,1.6452393215430021
16.93785138705274,NAVIGATION,1.6370587663287726,1.5541719802036749
16.99943270111215,NAVIGATION,1.7612632063202938,1.614331018890823
17.0443466325822,NAVIGATION,1.414221206877036,1.3693072754069835
17.11851165331222,NAVIGATION,1.4685232035683757,1.3943581828383582
17.202812439287385,NAVIGATION,1.4877415553515032,1.395227069198798
17.286011507151017,NAVIGATION,1.3663764673496868,1.2859267362372844
17.38153750304563,NAVIGATION,1.5355053341023837,1.356780270344137
17.509188535790067,NAVIGATION,1.3510351737847799,1.1872525111397856
17.596820217868775,NAVIGATION,1.0860556851882635,0.9984240031095553
17.692440819172013,NAVIGATION,1.1224318606858397,1.002863326141334
17.728153867347867,NAVIGATION,0.9322851248619983,0.9115175514049341
17.734930635900795,NAVIGATION,1.1342014991685545,0.9960910811365338
17.899380845058225,NAVIGATION,0.6347515555369547,0.5588938292331491
17.98628269751086,NAVIGATION,0.6975082511846367,0.6437101106920551
18.02478384894563,NAVIGATION,0.7734506726094637,0.5541808347461306
18.164373570567523,NAVIGATION,0.7984873154713092,0.6203964424146449
18.32559252104668,NAVIGATION,0.9529910131381705,0.6521823410371219
18.413769114549144,NAVIGATION,0.9189231644090725,0.869363957562463
18.618252334892784,NAVIGATION,1.0290960846543697,0.8771317063570407
18.7648615237795,NAVIGATION,1.1122619091007024,1.0549798974795408
18.792431550972253,NAVIGATION,1.1219042612771695,1.0943342340844175
18.872884943858978,NAVIGATION,1.1276296450964587,1.0471762522097343
18.984391633565732,NAVIGATION,1.2078681921131356,1.0472873575775665
19.026802716911856,NAVIGATION,1.1667710579823627,1.0128532849294842
19.10276277939572,NAVIGATION,1.1019701302869258,1.0260100678030604
19.44049632938043,NAVIGATION,1.0584052567282107,0.7647856573709362
19.52373364415275,NAVIGATION,0.7847272872135953,0.7014899724412764
19.55244388780678,NAVIGATION,0.8159391827452644,0.4726022567957351
19.585003564502557,NAVIGATION,0.7063039036802223,0.6740327166550877
19.664389864886083,NAVIGATION,0.6702240272142461,0.6400161502469395
19.688118011000565,NAVIGATION,0.7781712422369154,0.6584293921173092
19.725296503864385,NAVIGATION,0.5923782061591574,0.5475419568561541
20.12688160429813,NAVIGATION,0.5587047221150598,0.2725062719543132
20.70804960996864,NAVIGATION,0.864788730583232,0.7585803082103659
20.715263860904148,NAVIGATION,0.8239183498608504,0.7812613177037626
20.880359630937363,NAVIGATION,0.6648870063775121,0.5796121892656316
20.96658310760762,NAVIGATION,0.5200907869810081,0.4617014551128058
21.03461565672836,NAVIGATION,0.5436690326317866,0.4548715228998539
21.431857538127062,NAVIGATION,0.21456368040435336,0.03737073708861871
21.640595801069885,NAVIGATION,0.14536374651524042,0.0
21.681267413174215,NAVIGATION,0.1826043258681196,0.0
21.75124856963442,NAVIGATION,0.017004413157643228,0.0
21.911806266703138,NAVIGATION,0.10590975607529529,0.001010367628470732
22.071358358396296,NAVIGATION,0.11701568616378921,0.0
22.209753322192572,NAVIGATION,0.03427385742607569,0.0
22.576462325542195,NAVIGATION,0.31137753482799724,0.0
